Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,demand_multiplier,supply_multiplier,adjusted_ride_cost,profit_percentage
47,2.4261372562229817,Suburban,Gold,88,4.06,Night,Economy,93,246.9535423209308,1.175,1.2222222222222223,5.873954766144768,43.61111111111114
20,2.179864811772348,Urban,Silver,55,4.43,Night,Economy,153,482.7422075016093,0.5,1.5714285714285714,6.4099707789050395,25.71428571428572
94,4.455169217628585,Suburban,Regular,13,4.04,Afternoon,Economy,60,205.495759583372,1.1604938271604939,0.6666666666666666,5.256355391263885,-7.160493827160483
52,3.713594492099215,Suburban,Silver,25,3.67,Night,Economy,142,531.6062153403296,1.3,1.2666666666666666,6.775797772398931,64.66666666666667
71,2.033671478440892,Suburban,Gold,48,4.05,Afternoon,Economy,157,550.9983736824666,1.775,1.8333333333333333,7.492225640482152,225.41666666666669
46,2.3095478330554635,Rural,Gold,39,3.97,Evening,Premium,123,396.9586997774456,1.15,1.375,6.443639790995604,58.124999999999986
53,4.041974204165416,Urban,Regular,13,3.79,Night,Economy,118,318.2115758092651,1.325,0.95,5.995329122631936,25.874999999999982
26,2.629200764425884,Urban,Regular,97,3.64,Morning,Economy,141,427.0550612068028,0.65,1.0,5.836692150203914,-19.999999999999996
100,4.203894362080723,Suburban,Gold,74,3.74,Afternoon,Economy,171,448.31285347772814,1.2345679012345678,0.8260869565217391,6.127341876030225,1.9860440150295093
74,3.982931771429641,Urban,Regular,95,5.0,Evening,Economy,167,455.4083398759809,1.85,1.0,6.737566337970724,85.00000000000001
53,1.8659927139402679,Rural,Gold,100,4.46,Night,Premium,33,179.17081970350634,1.325,2.2,6.2601223109658015,191.5
75,4.573611689454387,Urban,Gold,24,4.18,Afternoon,Economy,29,104.18588264010208,1.875,0.6031746031746031,5.0580201790066655,50.0
44,2.4261372562229817,Suburban,Regular,54,4.2,Morning,Premium,13,91.67748868757226,1.1,1.2222222222222223,4.822338242312765,34.444444444444464
76,4.515781739560532,Suburban,Regular,81,3.6,Evening,Premium,72,264.08573637935564,1.9,0.6333333333333333,5.997472262832018,52.0
88,3.148466777251928,Suburban,Silver,80,4.83,Evening,Economy,109,424.65693227127065,1.0864197530864197,2.111111111111111,6.882409882080207,129.35528120713306
54,3.888709293786176,Rural,Gold,95,4.98,Evening,Premium,61,218.9504185416184,1.35,1.0857142857142856,5.774299204142449,46.571428571428584
49,3.713594492099215,Urban,Regular,7,3.97,Afternoon,Premium,77,248.1703336422785,1.225,1.2666666666666666,5.956038474548244,55.16666666666667
25,2.3095478330554635,Urban,Silver,11,4.0,Afternoon,Economy,109,422.4367392307234,0.625,1.375,6.143499590168455,10.000000000000009
36,3.148466777251928,Suburban,Gold,15,4.21,Afternoon,Economy,86,280.5240756909656,0.9,2.111111111111111,6.2803878685404815,90.0
42,3.509113973502143,Suburban,Silver,44,4.99,Morning,Premium,122,565.9834811108678,1.05,1.52,6.80717181928288,59.60000000000001
29,2.880009005515603,Rural,Gold,2,4.69,Night,Premium,180,828.2131345744126,0.725,2.7142857142857144,7.495211702497959,117.14285714285717
52,3.021796196582768,Urban,Silver,63,4.13,Morning,Economy,49,132.84680584297232,1.3,2.375,6.01899340944448,208.74999999999994
37,2.033671478440892,Rural,Gold,59,4.73,Evening,Economy,20,86.17345483820148,0.925,1.8333333333333333,4.991356086501274,69.58333333333334
91,3.0868124968095176,Rural,Gold,21,4.84,Afternoon,Premium,149,545.3868063047398,1.123456790123457,2.235294117647059,7.223008317296854,151.12563543936096
29,2.3095478330554635,Rural,Silver,79,4.26,Morning,Premium,133,531.0619846358322,0.725,1.375,6.371899298391447,10.000000000000009
62,4.178331127370225,Rural,Regular,87,4.74,Afternoon,Premium,20,108.6023564641184,1.55,0.8444444444444444,4.963881977924074,30.888888888888893
69,2.179864811772348,Urban,Regular,51,4.56,Afternoon,Premium,103,462.66304412150464,1.725,1.5714285714285714,7.135008233658187,171.07142857142858
32,2.880009005515603,Suburban,Silver,80,3.56,Afternoon,Premium,80,254.9510771161675,0.8,2.7142857142857144,6.318261653751579,117.14285714285715
78,3.7506765155716404,Urban,Gold,6,3.78,Evening,Premium,64,271.0126649576171,1.95,1.2258064516129032,6.475136359526556,139.03225806451613
53,2.532082587647967,Rural,Silver,10,3.58,Evening,Economy,168,424.48842846396354,1.325,1.1,6.429222394007253,45.74999999999999
60,4.301206278525733,Suburban,Silver,54,4.57,Afternoon,Premium,38,151.77728650517233,1.5,0.76,5.210211265873613,20.000000000000025
97,4.47569949579888,Urban,Gold,1,4.11,Morning,Premium,83,383.0749064097095,1.1975308641975309,0.6551724137931034,5.908069946182813,-4.197530864197529
87,4.813227298446561,Urban,Gold,12,3.56,Night,Premium,11,97.78450586126137,1.0740740740740742,0.4935064935064935,4.442912893711845,-14.074074074074055
74,3.262991278058612,Rural,Silver,68,4.36,Night,Economy,32,119.59407325541466,1.85,1.9,6.043518824669734,251.5
90,4.47569949579888,Urban,Gold,1,4.7,Afternoon,Premium,21,126.57277068445282,1.1111111111111112,0.6551724137931034,4.731883269786131,-11.11111111111111
21,2.3095478330554635,Rural,Regular,69,4.24,Afternoon,Premium,176,829.5343798843528,0.525,1.375,6.817270040067168,10.000000000000005
70,3.888709293786176,Urban,Silver,35,4.9,Night,Premium,108,418.815349545453,1.75,1.0857142857142856,6.680539904205412,89.99999999999999
37,2.179864811772348,Suburban,Regular,1,3.92,Evening,Economy,62,233.21310275336955,0.925,1.5714285714285714,5.828921802417189,45.357142857142854
30,2.629200764425884,Rural,Gold,93,3.56,Night,Premium,155,701.141472496938,0.75,1.0,6.331347350410418,-20.000000000000004
64,3.367537919264461,Urban,Regular,26,4.24,Evening,Premium,115,388.72966746525947,1.6,1.7272727272727273,6.980361894678813,176.36363636363637
40,3.4165954829189302,Urban,Silver,6,3.96,Night,Economy,178,528.60807288888,1.0,1.6521739130434783,6.773483576111243,65.21739130434784
28,3.148466777251928,Urban,Gold,100,3.62,Afternoon,Premium,92,382.03843862699455,0.7,2.111111111111111,6.471140736772087,68.8888888888889
85,3.207096731201231,Rural,Gold,17,3.69,Morning,Economy,164,587.331264277609,1.0493827160493827,2.0,7.117749195285663,109.87654320987654
92,4.813227298446561,Urban,Gold,100,4.26,Night,Economy,47,167.7398193291184,1.1358024691358024,0.4935064935064935,5.0331495407979965,-9.135802469135793
93,4.434298078127612,Suburban,Regular,56,4.65,Evening,Premium,86,304.8360144837103,1.1481481481481481,0.6785714285714286,5.638345859382722,-8.148148148148152
36,3.509113973502143,Rural,Regular,26,3.57,Afternoon,Economy,122,354.1540979676975,0.9,1.52,6.185143872109013,36.80000000000002
94,4.301206278525733,Suburban,Regular,88,4.95,Night,Premium,49,250.4603273046531,1.1604938271604939,0.76,5.453293981033845,-7.160493827160481
27,2.3095478330554635,Rural,Gold,48,4.18,Afternoon,Economy,167,495.2197782062817,0.675,1.375,6.302145889547586,10.000000000000005
86,4.070471320245163,Rural,Regular,96,4.5,Morning,Premium,68,301.5483736351267,1.0617283950617284,0.926829268292683,5.696207014918321,-1.595904847937362
22,2.629200764425884,Rural,Regular,39,4.63,Evening,Economy,101,433.03454356764814,0.55,1.0,5.850556398294722,-19.999999999999996
95,4.434298078127612,Rural,Silver,86,3.79,Morning,Premium,147,671.4712089285143,1.1728395061728396,0.6785714285714286,6.447341311787998,-6.172839506172822
99,4.987892345188459,Urban,Silver,63,4.84,Afternoon,Economy,16,49.71329085631081,1.2222222222222223,0.42696629213483145,3.904163219264866,-2.222222222222215
22,2.3095478330554635,Rural,Regular,4,4.84,Morning,Economy,122,408.129769999122,0.55,1.375,6.109120345779049,10.000000000000005
100,4.9322802114112845,Suburban,Silver,59,4.46,Evening,Economy,110,329.4837131421355,1.2345679012345678,0.4470588235294118,5.7881726812612335,-1.2345679012345803
61,3.982931771429641,Rural,Silver,100,4.34,Evening,Premium,78,383.3178042225475,1.525,1.0,6.372568059042744,52.5
33,3.148466777251928,Suburban,Gold,7,4.01,Night,Economy,105,313.06815696851334,0.825,2.111111111111111,6.303095736411324,74.16666666666666
39,3.367537919264461,Rural,Gold,63,3.87,Evening,Premium,170,706.6896358975697,0.975,1.7272727272727273,7.0826573723057855,68.4090909090909
37,1.8659927139402679,Urban,Silver,75,3.88,Evening,Premium,26,142.6153122038585,0.925,2.2,5.674086413478072,103.50000000000004
95,4.369518402421608,Suburban,Silver,6,4.01,Afternoon,Premium,158,708.8224028092762,1.1728395061728396,0.7169811320754716,6.501391667590858,-6.172839506172815
28,2.033671478440892,Suburban,Gold,54,4.03,Afternoon,Premium,168,593.065918046481,0.7,1.8333333333333333,6.769446794929561,46.66666666666668
66,3.0868124968095176,Urban,Gold,84,4.47,Night,Economy,139,604.3834014812801,1.65,2.235294117647059,7.7098053801033295,268.8235294117647
60,2.629200764425884,Suburban,Gold,18,4.29,Evening,Economy,26,100.2582627032478,1.5,1.0,5.019842075019473,50.0
94,3.8556285521874916,Suburban,Gold,99,4.54,Afternoon,Premium,155,685.7612504810801,1.1604938271604939,1.1176470588235294,6.7917244600414755,29.702251270878726
63,2.7188773334623453,Urban,Silver,54,4.47,Evening,Premium,140,446.41301231617626,1.575,3.1666666666666665,7.7086283799401345,398.75
38,2.3095478330554635,Suburban,Silver,59,4.44,Night,Premium,75,291.107936848218,0.95,1.375,5.943480881714425,30.624999999999996
35,3.316399554147018,Suburban,Silver,13,4.14,Morning,Premium,36,193.64239387562827,0.875,1.8095238095238095,5.728801723227735,58.33333333333333
83,4.592314111729054,Suburban,Gold,78,4.01,Evening,Economy,109,304.52612995371493,1.0246913580246915,0.59375,5.52400262468711,-18.024691358024683
62,2.880009005515603,Rural,Silver,33,4.23,Morning,Premium,85,386.834933294766,1.55,2.7142857142857144,7.395396096146974,320.7142857142857
88,4.253498873599125,Urban,Gold,52,4.52,Night,Economy,92,230.83258579661484,1.0864197530864197,0.7916666666666666,5.3064088653595505,-13.086419753086414
68,2.629200764425884,Rural,Silver,89,3.66,Evening,Economy,93,333.9106726820272,1.7,1.0,6.343261865979818,69.99999999999999
84,4.592314111729054,Urban,Regular,34,4.13,Evening,Premium,99,353.8098038704909,1.037037037037037,0.59375,5.685384588500013,-17.037037037037038
40,2.532082587647967,Urban,Regular,60,3.87,Night,Premium,79,293.19813425701705,1.0,1.1,5.7792545921012985,10.000000000000012
93,3.262991278058612,Urban,Regular,38,4.78,Afternoon,Premium,144,447.083068843808,1.1481481481481481,1.9,6.883773434986756,118.14814814814814
57,4.152231573271074,Urban,Gold,78,3.53,Evening,Economy,153,584.888884974888,1.425,0.8636363636363636,6.58037851580217,23.068181818181827
67,3.021796196582768,Suburban,Gold,24,4.52,Evening,Premium,150,488.1872511532145,1.675,2.375,7.5720244283976506,297.81250000000006
68,3.021796196582768,Urban,Silver,91,4.49,Night,Economy,77,246.7577555097292,1.7,2.375,6.905036023025102,303.74999999999994
38,3.367537919264461,Urban,Gold,60,3.6,Morning,Premium,104,312.1731588463509,0.95,1.7272727272727273,6.240758719384594,64.0909090909091
49,3.635872280930758,Urban,Silver,61,3.9,Evening,Premium,172,576.281119337865,1.225,1.3571428571428572,6.865961313187475,66.25000000000001
98,4.495900117373556,Urban,Regular,55,4.6,Morning,Economy,100,381.391205400882,1.2098765432098766,0.6440677966101694,5.913905677422276,-3.2098765432098726
47,2.4261372562229817,Suburban,Gold,38,4.06,Morning,Economy,141,543.7702542024564,1.175,1.2222222222222223,6.66174540458352,43.611111111111136
27,2.629200764425884,Urban,Regular,97,4.78,Evening,Premium,137,472.5224037960476,0.675,1.0,5.937583494298939,-20.0
59,3.675352035949153,Urban,Regular,68,4.4,Night,Premium,88,286.05897011629656,1.475,1.3103448275862069,6.3169533657163734,93.2758620689655
56,3.262991278058612,Urban,Regular,74,4.05,Evening,Economy,25,88.95619552388446,1.4,1.9,5.470687404548401,166.0
50,4.012805430898135,Urban,Gold,62,3.95,Morning,Premium,135,646.9811778631195,1.25,0.9743589743589743,6.670753514826409,21.794871794871785
93,3.9523174472404716,Urban,Gold,37,4.75,Night,Economy,76,292.9246564000302,1.1481481481481481,1.027027027027027,5.847624938037116,17.91791791791791
46,3.367537919264461,Rural,Regular,97,3.51,Morning,Economy,100,395.769846813748,1.15,1.7272727272727273,6.668409721251401,98.63636363636364
56,3.207096731201231,Suburban,Silver,16,4.46,Evening,Premium,86,279.6798100890559,1.4,2.0,6.664540986450351,179.99999999999997
37,3.021796196582768,Suburban,Gold,8,4.5,Evening,Economy,46,192.50297743378897,0.925,2.375,6.04950932292245,119.68749999999999
85,4.47569949579888,Urban,Regular,85,4.1,Night,Premium,92,351.77029329216225,1.0493827160493827,0.6551724137931034,5.691417450665844,-16.049382716049372
27,2.179864811772348,Urban,Regular,89,3.6,Morning,Premium,120,555.4019371049674,0.675,1.5714285714285714,6.549964824628399,25.71428571428571
44,3.021796196582768,Rural,Silver,31,3.96,Night,Premium,122,395.3781570382596,1.1,2.375,6.941117939569133,161.25
75,4.324393838974099,Suburban,Regular,68,3.65,Afternoon,Premium,66,261.5103067801241,1.875,0.7450980392156863,5.974484855012245,50.0
21,2.629200764425884,Urban,Gold,46,3.84,Morning,Economy,103,397.5648404411393,0.525,1.0,5.765353698822168,-20.0
42,3.675352035949153,Suburban,Silver,67,4.59,Morning,Premium,153,735.2764383329761,1.05,1.3103448275862069,6.920315035693089,37.58620689655173
25,2.9530197178004727,Suburban,Silver,100,4.9,Night,Premium,94,289.4570095389695,0.625,2.533333333333333,6.376102386685981,102.66666666666669
67,4.203894362080723,Suburban,Regular,92,4.72,Morning,Economy,32,97.6750013649232,1.675,0.8260869565217391,4.9137753953389005,38.369565217391305
29,2.033671478440892,Suburban,Silver,24,4.37,Afternoon,Economy,50,197.46392160702555,0.725,1.8333333333333333,5.671995071731288,46.666666666666686
100,4.699069055243041,Urban,Gold,42,4.9,Night,Premium,167,762.8822843495781,1.2345679012345678,0.5428571428571428,6.626007542864207,-1.2345679012345718
37,2.532082587647967,Suburban,Gold,27,4.26,Afternoon,Economy,143,512.44939271165,0.925,1.1,6.258466611651105,1.7500000000000164
31,2.880009005515603,Urban,Gold,37,4.3,Night,Premium,103,484.4661863877365,0.775,2.7142857142857144,6.9593830504886816,117.14285714285715
49,2.7188773334623453,Suburban,Silver,30,4.37,Afternoon,Premium,84,353.01840875622844,1.225,3.1666666666666665,7.2228705300939575,287.91666666666674
42,3.207096731201231,Rural,Regular,56,4.84,Evening,Premium,144,539.7316715337728,1.05,2.0,7.033891339869367,110.00000000000001
61,1.8659927139402679,Rural,Regular,48,4.15,Morning,Economy,29,114.16365482248573,1.525,2.2,5.9506921917969295,235.5
24,2.179864811772348,Suburban,Gold,85,4.36,Night,Economy,169,521.4080460440558,0.6,1.5714285714285714,6.486898932213173,25.71428571428571
20,2.532082587647967,Rural,Regular,18,4.28,Evening,Premium,123,450.3878805106937,0.5,1.1,5.984795696798236,-11.999999999999984
22,2.4261372562229817,Urban,Silver,36,4.51,Evening,Premium,10,82.69156896202661,0.55,1.2222222222222223,4.404936910340754,-2.2222222222222183
98,4.960388060499558,Suburban,Regular,59,4.26,Afternoon,Economy,13,34.57409278115731,1.2098765432098766,0.4367816091954023,3.5399242113029943,-3.2098765432098606
30,2.880009005515603,Urban,Silver,64,4.45,Afternoon,Economy,147,535.1718879088473,0.75,2.7142857142857144,7.05883341024618,117.14285714285715
32,2.8021934018688746,Urban,Regular,75,4.56,Evening,Premium,111,333.4011668412356,0.8,2.923076923076923,6.6601215329332275,133.84615384615384
22,2.7188773334623453,Urban,Silver,49,4.88,Night,Premium,35,179.8388198801664,0.55,3.1666666666666665,6.123789505786229,153.33333333333331
62,2.3095478330554635,Urban,Silver,13,4.2,Night,Premium,65,241.9912178461052,1.55,1.375,6.247547167593544,113.12499999999999
51,3.5950703941493902,Urban,Gold,8,4.31,Night,Economy,92,369.3803924019288,1.275,1.4074074074074074,6.498029998761931,79.44444444444444
85,4.765551650662087,Suburban,Regular,82,3.92,Evening,Premium,177,704.3001292247022,1.0493827160493827,0.5135135135135135,6.383952998113641,-16.04938271604938
28,2.4261372562229817,Urban,Silver,26,3.95,Night,Premium,114,466.9720738288303,0.7,1.2222222222222223,6.12598433124653,-2.222222222222218
93,4.699069055243041,Suburban,Silver,21,3.81,Evening,Economy,12,41.12164471941277,1.1481481481481481,0.5428571428571428,3.6576723429653826,-8.148148148148145
36,2.4261372562229817,Suburban,Silver,53,4.46,Night,Premium,127,404.02979977887577,0.9,1.2222222222222223,6.099046348336041,10.000000000000016
80,3.367537919264461,Rural,Gold,17,4.4,Morning,Economy,141,423.75441798529033,2.0,1.7272727272727273,7.289527854890791,245.45454545454547
60,3.4637385108011927,Rural,Regular,18,4.16,Morning,Premium,45,165.72466245477892,1.5,1.5833333333333333,5.977862642525572,137.5
97,4.178331127370225,Urban,Silver,90,3.71,Morning,Premium,151,578.8213877560842,1.1975308641975309,0.8444444444444444,6.373886413786946,1.1248285322359506
53,2.880009005515603,Suburban,Silver,24,3.99,Afternoon,Premium,161,707.4493979183783,1.325,2.7142857142857144,7.842000353680931,259.64285714285717
79,3.367537919264461,Rural,Silver,53,3.96,Evening,Premium,126,542.8095730212775,1.975,1.7272727272727273,7.524410561333623,241.13636363636363
44,3.4637385108011927,Urban,Silver,55,4.08,Afternoon,Premium,137,513.9900766589533,1.1,1.5833333333333333,6.798162914463325,74.16666666666669
34,2.7188773334623453,Suburban,Regular,3,4.83,Night,Premium,62,298.3556200090825,0.85,3.1666666666666665,6.689691152011234,169.16666666666663
55,2.7188773334623453,Urban,Silver,96,4.66,Morning,Premium,48,183.2701656673754,1.375,3.1666666666666665,6.683346986148644,335.41666666666663
49,3.675352035949153,Suburban,Regular,35,4.8,Evening,Premium,160,468.3069201504469,1.225,1.3103448275862069,6.6236844772544226,60.51724137931036
72,4.391485425238363,Rural,Regular,68,3.85,Afternoon,Economy,74,220.4983368386397,1.8,0.7037037037037037,5.763677748359473,44.00000000000003
72,3.5950703941493902,Urban,Gold,76,3.97,Morning,Premium,70,265.94661511348426,1.8,1.4074074074074074,6.514314722736915,153.33333333333334
99,2.033671478440892,Suburban,Gold,49,4.32,Afternoon,Economy,113,311.4894374116108,1.2222222222222223,1.8333333333333333,6.549603634856192,124.07407407407412
21,2.532082587647967,Rural,Regular,22,4.42,Morning,Economy,151,647.8477765247827,0.525,1.1,6.347574907547606,-11.999999999999982
50,3.509113973502143,Urban,Silver,89,4.74,Afternoon,Economy,107,383.9141419544756,1.25,1.52,6.593642806803986,89.99999999999999
61,3.888709293786176,Rural,Silver,4,4.77,Morning,Premium,115,557.916185756397,1.525,1.0857142857142856,6.82952321334362,65.57142857142854
24,1.8659927139402679,Rural,Silver,57,4.96,Night,Premium,70,228.7960083986281,0.6,2.2,6.000624899628203,76.00000000000001
31,3.0868124968095176,Rural,Silver,71,4.46,Evening,Premium,55,237.76862211931405,0.775,2.235294117647059,6.054876438306969,78.82352941176471
35,3.262991278058612,Suburban,Regular,62,3.55,Afternoon,Economy,117,297.0874038526085,0.875,1.9,6.2043715005865625,66.24999999999999
74,3.713594492099215,Urban,Regular,97,3.9,Evening,Economy,179,794.3231511066332,1.85,1.2666666666666666,7.529601883115406,134.33333333333334
94,4.535354507268423,Urban,Regular,12,4.95,Evening,Premium,133,563.8497971641384,1.1604938271604939,0.6229508196721312,6.262398462469899,-7.16049382716049
44,2.629200764425884,Rural,Silver,31,3.92,Afternoon,Premium,110,339.2870734791633,1.1,1.0,5.924832585123616,10.000000000000012
84,3.9523174472404716,Urban,Gold,3,3.83,Evening,Premium,69,248.9476553705649,1.037037037037037,1.027027027027027,5.5840429667244065,6.506506506506497
27,2.7188773334623453,Suburban,Regular,39,4.51,Morning,Premium,55,279.2686999169939,0.675,3.1666666666666665,6.5631228272234425,153.3333333333333
59,3.920923861501161,Suburban,Regular,43,3.74,Evening,Premium,25,145.04223833476908,1.475,1.0555555555555556,5.42416868670572,55.694444444444436
82,3.262991278058612,Urban,Regular,59,3.99,Night,Premium,45,241.8259564507362,1.0123456790123457,1.9,6.1444898324090245,92.34567901234566
24,2.532082587647967,Urban,Gold,24,4.09,Morning,Premium,97,430.60985477056624,0.6,1.1,5.940004586722158,-11.99999999999999
84,4.646816403133967,Suburban,Regular,48,4.87,Night,Economy,81,219.99370680056552,1.037037037037037,0.5671641791044776,5.212287130775379,-17.037037037037038
52,2.4261372562229817,Suburban,Regular,24,4.19,Morning,Economy,102,366.7282586383836,1.3,1.2222222222222223,6.369370800169419,58.888888888888914
38,2.7188773334623453,Rural,Silver,44,4.85,Evening,Economy,110,356.8814026432877,0.95,3.1666666666666665,6.979720732942128,200.8333333333333
26,2.7188773334623453,Urban,Regular,80,4.27,Afternoon,Economy,134,441.4714772887345,0.65,3.1666666666666665,7.0205431119222395,153.33333333333331
61,4.012805430898135,Suburban,Regular,82,4.49,Morning,Premium,46,230.1431447581205,1.525,0.9743589743589743,5.837640380968597,48.58974358974357
87,4.070471320245163,Rural,Gold,97,4.27,Afternoon,Premium,37,158.89198003545,1.0740740740740742,0.926829268292683,5.069999895747211,-0.451671183378485
98,4.203894362080723,Suburban,Gold,55,4.71,Evening,Economy,173,766.9193242115463,1.2098765432098766,0.8260869565217391,6.643148467631863,-0.05367686527106224
24,2.8021934018688746,Urban,Silver,54,4.09,Morning,Economy,161,466.7229822330101,0.6,2.923076923076923,6.996144970139201,133.84615384615387
44,2.3095478330554635,Urban,Gold,43,3.82,Night,Economy,86,233.50662384935427,1.1,1.375,5.869801781632744,51.250000000000014
71,4.495900117373556,Urban,Regular,71,4.47,Evening,Economy,31,104.1037337805616,1.775,0.6440677966101694,5.0027865865388295,41.99999999999998
91,4.495900117373556,Urban,Silver,68,4.77,Night,Economy,15,38.33576819209958,1.123456790123457,0.6440677966101694,3.568260430141853,-10.123456790123441
32,2.880009005515603,Urban,Gold,75,4.49,Night,Economy,177,761.0167600703148,0.8,2.7142857142857144,7.410645623223208,117.14285714285717
79,3.4637385108011927,Urban,Silver,0,4.26,Evening,Economy,82,284.8625062809567,1.975,1.5833333333333333,6.793229328403689,212.70833333333331
73,3.5950703941493902,Urban,Regular,55,4.27,Morning,Premium,50,216.06019585156733,1.825,1.4074074074074074,6.320686661709185,156.85185185185185
32,3.021796196582768,Rural,Silver,80,4.78,Morning,Economy,11,39.37370119886104,0.8,2.375,4.328230635840922,90.00000000000001
22,2.532082587647967,Rural,Silver,5,4.44,Morning,Premium,129,471.7821019342959,0.55,1.1,6.031089624894337,-11.999999999999988
35,3.207096731201231,Urban,Silver,45,4.99,Afternoon,Economy,159,508.6730024657942,0.875,2.0,6.792543907365897,75.00000000000001
24,2.532082587647967,Suburban,Regular,79,4.3,Night,Economy,24,95.11851081754354,0.6,1.1,4.439166244052618,-11.999999999999995
67,3.7506765155716404,Rural,Gold,64,3.62,Night,Economy,169,735.1444900755255,1.675,1.2258064516129032,7.32014147335124,105.3225806451613
100,4.74925430870751,Urban,Silver,95,3.98,Night,Premium,100,456.60307303079816,1.2345679012345678,0.5205479452054794,6.113606951460855,-1.234567901234576
66,3.021796196582768,Urban,Silver,94,4.52,Morning,Economy,34,122.24187517858556,1.65,2.375,6.173859743598972,291.875
96,3.920923861501161,Urban,Regular,57,4.06,Evening,Premium,139,599.8171406236374,1.1851851851851851,1.0555555555555556,6.621922857009393,25.1028806584362
60,2.3095478330554635,Urban,Regular,68,4.84,Morning,Premium,144,438.5186068324803,1.5,1.375,6.808426123153193,106.25
92,3.7506765155716404,Rural,Silver,54,3.91,Night,Premium,148,516.1330392078827,1.1358024691358024,1.2258064516129032,6.578693567878332,39.227399442453184
92,4.277580391897415,Urban,Silver,9,4.23,Evening,Premium,89,397.4831040703401,1.1358024691358024,0.7755102040816326,5.89211325328455,-9.1358024691358
56,3.9523174472404716,Urban,Silver,27,4.12,Afternoon,Premium,68,317.8400260939533,1.4,1.027027027027027,6.126874458985102,43.78378378378376
88,4.716018835809685,Rural,Regular,42,4.87,Afternoon,Premium,109,330.78364034759613,1.0864197530864197,0.5352112676056338,5.664680890690279,-13.086419753086417
87,4.228943364097925,Rural,Silver,6,4.54,Morning,Premium,162,743.3166378180009,1.0740740740740742,0.8085106382978723,6.471567633743401,-13.159968479117415
85,2.033671478440892,Suburban,Gold,92,4.11,Afternoon,Economy,73,274.1712773124912,1.0493827160493827,1.8333333333333333,6.269984965775119,92.38683127572014
98,4.391485425238363,Rural,Regular,34,4.57,Evening,Premium,113,462.4075929220183,1.2098765432098766,0.7037037037037037,6.106053331154295,-3.2098765432098664
28,2.880009005515603,Rural,Regular,24,4.2,Afternoon,Economy,147,533.0802632142761,0.7,2.7142857142857144,7.054920803092302,117.14285714285715
36,2.4261372562229817,Suburban,Silver,22,3.51,Night,Premium,37,143.2178421949143,0.9,1.2222222222222223,5.066004570994008,10.000000000000002
20,2.3095478330554635,Suburban,Silver,38,4.82,Night,Premium,155,574.9456425421428,0.5,1.375,6.451165609823347,10.000000000000005
94,3.920923861501161,Rural,Regular,41,4.57,Morning,Economy,76,215.741761640662,1.1604938271604939,1.0555555555555556,5.580771771494362,22.496570644718805
94,4.88892550984238,Suburban,Gold,48,4.92,Morning,Premium,20,129.7685299495176,1.1604938271604939,0.4634146341463415,4.799720518687383,-7.16049382716049
70,2.179864811772348,Urban,Regular,13,4.09,Afternoon,Economy,117,321.0007657787772,1.75,1.5714285714285714,6.7841766001122,175.00000000000003
90,4.716018835809685,Suburban,Regular,37,3.51,Morning,Premium,32,172.59277503910292,1.1111111111111112,0.5352112676056338,5.039648964186466,-11.11111111111111
42,2.532082587647967,Urban,Silver,56,4.01,Night,Premium,95,455.20978516158993,1.05,1.1,6.266758898583663,15.500000000000028
44,3.148466777251928,Suburban,Gold,88,3.67,Night,Premium,50,199.8397440906976,1.1,2.111111111111111,6.142192865783697,132.22222222222223
60,3.021796196582768,Suburban,Regular,28,3.91,Evening,Economy,105,281.0970650985199,1.5,2.375,6.910160678102171,256.25
26,1.8659927139402679,Rural,Silver,7,4.75,Afternoon,Premium,140,413.54800185803066,0.65,2.2,6.59146038040327,76.00000000000003
79,2.8021934018688746,Rural,Regular,6,4.63,Afternoon,Economy,38,134.09432585149492,1.975,2.923076923076923,6.653039604845329,477.3076923076923
26,2.3095478330554635,Rural,Gold,65,3.58,Night,Premium,89,378.50396161301137,0.65,1.375,6.033935639776467,10.000000000000004
62,2.179864811772348,Urban,Silver,2,4.71,Morning,Premium,28,162.05358553352147,1.55,1.5714285714285714,5.980697371899714,143.57142857142858
42,3.021796196582768,Rural,Gold,33,3.63,Morning,Economy,166,513.1161277813304,1.05,2.375,7.1550709903272205,149.375
57,3.021796196582768,Urban,Regular,0,3.95,Afternoon,Economy,97,308.6385554813678,1.425,2.375,6.952297013442752,238.43750000000003
33,2.8021934018688746,Rural,Gold,34,4.78,Morning,Economy,66,239.08854651007988,0.825,2.923076923076923,6.358831769201942,141.15384615384613
22,2.532082587647967,Rural,Regular,26,4.97,Morning,Economy,170,562.1650160715976,0.55,1.1,6.205981423718445,-11.999999999999993
67,4.152231573271074,Urban,Regular,27,4.69,Morning,Economy,129,467.0198948894929,1.675,0.8636363636363636,6.517060649757315,44.659090909090914
62,2.9530197178004727,Suburban,Silver,15,4.28,Night,Economy,73,327.43334173812747,1.55,2.533333333333333,7.159852858287839,292.6666666666667
95,4.277580391897415,Rural,Regular,92,4.27,Night,Premium,99,332.0936161256213,1.1728395061728396,0.7755102040816326,5.74490525654961,-6.1728395061728145
61,3.920923861501161,Urban,Silver,72,4.64,Night,Premium,109,457.0853188522962,1.525,1.0555555555555556,6.602289876563307,60.972222222222214
